brand,model,price,kilometrage,body_type,fuel_type,transmission,puissance_fiscale,registration_year,new,fuel_type_simple,year_extracted
Volkswagen,Golf 7,47500.0,147000.0,Autres,Essence,Manuelle,5.0,6.2013,no,essence,2013.0
Renault,Symbol,23999.0,0.0,Autres,Essence,Manuelle,5.0,6.2010,no,essence,2010.0
Fiat,Fiorino,27000.0,200000.0,Berline,Diesel,Manuelle,1.3,6.2018,no,diesel,2018.0
Mazda,6,43000.0,200000.0,Berline,Essence,Manuelle,8.0,6.2017,no,essence,2017.0
Autres,Autres,37000.0,57000.0,4 x 4,Essence,Manuelle,11.0,6.2009,no,essence,2009.0
Seat,Ibiza,47000.0,72000.0,Compacte,Essence,Manuelle,4.0,6.2021,no,essence,2021.0
Citroen,Nemo,30000.0,152000.0,Compacte,Diesel,Manuelle,6.0,6.2016,no,diesel,2016.0
Citroen,C3,26000.0,165.0,Autres,Essence,Manuelle,4.0,6.2014,no,essence,2014.0
Volkswagen,Golf,115000.0,85000.0,Compacte,Essence,Automatique,2.0,6.2022,no,essence,2022.0
Citroen,DS3,33500.0,117000.0,Compacte,Essence,Manuelle,5.0,6.2015,no,essence,2015.0
Toyota,Hi Ace,34998.0,300000.0,Utilitaire,Diesel,Manuelle,10.0,6.2013,no,diesel,2013.0
Ssangyong,Tivoli,58000.0,156000.0,Berline,Essence,Manuelle,7.0,6.2019,no,essence,2019.0
Audi,A4,75000.0,196000.0,Berline,Essence,Automatique,8.0,6.2018,no,essence,2018.0
Citroen,C3,42000.0,50000.0,Compacte,Essence,Manuelle,4.0,6.2020,no,essence,2020.0
Peugeot,308,119000.0,12000.0,Compacte,Hybride essence,Automatique,7.0,6.2024,no,hybride,2024.0
Audi,A4,62000.0,190000.0,Berline,Essence,Manuelle,8.0,6.2016,no,essence,2016.0
Audi,Q3,140000.0,59000.0,Compacte,Essence,Automatique,9.0,6.2021,no,essence,2021.0
Volkswagen,Golf,48000.0,234500.0,Compacte,Essence,Manuelle,5.0,6.2011,no,essence,2011.0
Citroen,Berlingo,73500.0,111000.0,Autres,Diesel,Manuelle,5.0,6.2021,no,diesel,2021.0
Dongfeng,s50,38000.0,93300.0,Berline,Essence,Manuelle,6.0,6.2019,no,essence,2019.0
Mercedes-Benz,Classe A,129000.0,50000.0,Berline,Essence,Automatique,8.0,6.2021,no,essence,2021.0
Kia,Rio,59900.0,78000.0,Compacte,Essence,Manuelle,5.0,6.2021,no,essence,2021.0
BMW,Serie 5,67000.0,200000.0,Berline,Diesel,Manuelle,10.0,6.2012,no,diesel,2012.0
Peugeot,208,27000.0,179000.0,Compacte,Essence,Manuelle,5.0,6.2015,no,essence,2015.0
Ford,Mondeo,25000.0,289000.0,Berline,Essence,Manuelle,7.0,6.2011,no,essence,2011.0
Dacia,Dokker,24000.0,200000.0,Utilitaire,Diesel,Manuelle,6.0,6.2016,no,diesel,2016.0
Hyundai,Accent,40000.0,190000.0,Utilitaire,Essence,Automatique,6.0,6.2014,no,essence,2014.0
Peugeot,2008,88000.0,41000.0,Autres,Essence,Automatique,,6.2023,no,essence,2023.0
Renault,Clio,39800.0,165000.0,Compacte,Essence,Manuelle,5.0,6.2020,no,essence,2020.0
Dacia,Sandero,54000.0,58000.0,Compacte,Essence,Automatique,6.0,6.2022,no,essence,2022.0
Renault,Symbol,27000.0,220000.0,Berline,Essence,Manuelle,5.0,6.2011,no,essence,2011.0
BMW,Serie 3 GT,62000.0,165000.0,Berline,Essence,Automatique,7.0,6.2014,no,essence,2014.0
Volkswagen,Golf 7,60000.0,238000.0,Compacte,Essence,Automatique,6.0,6.2019,no,essence,2019.0
Mercedes-Benz,AMG GT,145000.0,156000.0,4 x 4,Diesel,Automatique,9.0,6.2016,no,diesel,2016.0
Mahindra,Hover,38500.0,145000.0,Pick up,Diesel,Manuelle,7.0,6.2021,no,diesel,2021.0
Peugeot,3008,105000.0,86000.0,Compacte,Diesel,Automatique,7.0,6.2022,no,diesel,2022.0
Volkswagen,Golf,43000.0,250000.0,Berline,Essence,Automatique,14.0,6.2008,no,essence,2008.0
Chery,Tiggo,67000.0,5000.0,Compacte,Essence,Automatique,6.0,6.2024,no,essence,2024.0
Land Rover,Range Rover Evoque,110000.0,84000.0,Autres,Essence,Automatique,14.0,6.2016,no,essence,2016.0
Audi,Q3,73000.0,100000.0,Pick up,Essence,Automatique,7.0,6.2018,no,essence,2018.0
Volkswagen,Passat,118000.0,75000.0,Berline,Essence,Automatique,8.0,6.2021,no,essence,2021.0
Renault,Clio,23500.0,233.0,Berline,Essence,Manuelle,5.0,6.2009,no,essence,2009.0
Mercedes-Benz,Classe E,159000.0,120000.0,Berline,Diesel,Automatique,10.0,6.2019,no,diesel,2019.0
Mercedes-Benz,Classe GLC,147000.0,150000.0,4 x 4,Essence,Automatique,13.0,6.2019,no,essence,2019.0
Peugeot,2008,37000.0,100000.0,Monospace,Essence,Manuelle,5.0,6.2017,no,essence,2017.0
Renault,Clio,25000.0,150000.0,Compacte,Essence,Manuelle,5.0,6.2008,no,essence,2008.0
Kia,Picanto,38700.0,75000.0,Autres,Essence,Manuelle,4.0,6.2019,no,essence,2019.0
Peugeot,2008,71000.0,85000.0,Autres,Diesel,Automatique,6.0,6.2022,no,diesel,2022.0
Honda,HR-V,68000.0,180000.0,Autres,Essence,Automatique,7.0,6.2020,no,essence,2020.0
Kia,Picanto,38500.0,120000.0,Berline,Essence,Manuelle,4.0,6.2022,no,essence,2022.0
Audi,A1,53500.0,95000.0,Berline,Essence,Manuelle,6.0,6.2017,no,essence,2017.0
Audi,A4,32000.0,290.0,Berline,Essence,Automatique,10.0,6.2008,no,essence,2008.0
Nissan,Qashqai,38000.0,240.0,Berline,Diesel,Manuelle,6.0,6.2012,no,diesel,2012.0
Audi,Q3,68000.0,150000.0,4 x 4,Diesel,Automatique,,6.2014,no,diesel,2014.0
Renault,Clio,23499.0,233.0,Berline,Essence,Manuelle,,6.2009,no,essence,2009.0
Renault,Clio,43000.0,119.0,Autres,Essence,Manuelle,4.0,6.2020,no,essence,2020.0
Volkswagen,Golf 8,105000.0,47000.0,Compacte,Essence,Automatique,7.0,6.2023,no,essence,2023.0
Volkswagen,Caddy,41500.0,160.0,Autres,Diesel,Manuelle,5.0,6.2017,no,diesel,2017.0
Kia,Sportage,83000.0,129.0,4 x 4,Essence,Automatique,8.0,6.2019,no,essence,2019.0
Kia,Sportage,83000.0,129.0,4 x 4,Essence,Automatique,8.0,6.2019,no,essence,2019.0
Kia,Rio,58000.0,52300.0,Compacte,Essence,Manuelle,5.0,6.2022,no,essence,2022.0
Mercedes-Benz,Classe C,110000.0,72000.0,Autres,Essence,Automatique,8.0,6.2018,no,essence,2018.0
Renault,Kadjar,185000.0,3600.0,4 x 4,Hybride,Automatique,200.0,6.2025,no,hybride,2025.0
Mahindra,Hover,25000.0,90000.0,Autres,Essence,Manuelle,5.0,6.2021,no,essence,2021.0
Mercedes-Benz,Classe CLA,71000.0,154500.0,Utilitaire,Essence,Automatique,8.0,6.2013,no,essence,2013.0
Mahindra,Hover,27000.0,200000.0,Autres,Essence,Manuelle,5.0,6.2018,no,essence,2018.0
Ford,Focus,43900.0,170000.0,Compacte,Essence,Automatique,7.0,6.2018,no,essence,2018.0
Seat,Altea,36000.0,229700.0,Berline,Diesel,Manuelle,5.0,6.2017,no,diesel,2017.0
BMW,Serie 4,74000.0,135000.0,Berline,Essence,Automatique,7.0,6.2017,no,essence,2017.0
Audi,A4,52000.0,220000.0,Berline,Diesel,Manuelle,6.0,6.2013,no,diesel,2013.0
MG,3,48000.0,69519.0,Autres,Essence,Manuelle,6.0,6.2021,no,essence,2021.0
BMW,X1,104000.0,63680.0,Berline,Essence,Automatique,7.0,6.2020,no,essence,2020.0
Hyundai,I 10,39800.0,120000.0,Compacte,Essence,Manuelle,5.0,6.2022,no,essence,2022.0
Volkswagen,Golf,48000.0,234500.0,Compacte,Essence,Manuelle,5.0,6.2011,no,essence,2011.0
Opel,Corsa,55000.0,42500.0,Compacte,Essence,Manuelle,5.0,6.2022,no,essence,2022.0
Renault,Clio,41500.0,189000.0,Compacte,Essence,Manuelle,5.0,6.2019,no,essence,2019.0
Peugeot,308,28000.0,187000.0,Berline,Essence,Manuelle,6.0,6.2012,no,essence,2012.0
Volkswagen,Polo,28500.0,135.0,Berline,Essence,Manuelle,4.0,6.2011,no,essence,2011.0
Kia,Rio,33500.0,200.0,Compacte,Essence,Manuelle,5.0,6.2012,no,essence,2012.0
Fiat,Fiorino,37000.0,75000.0,Utilitaire,Diesel,Manuelle,5.0,6.2022,no,diesel,2022.0
Audi,A3,63000.0,141000.0,Berline,Essence,Manuelle,6.0,6.2017,no,essence,2017.0
Peugeot,208,24000.0,95000.0,Compacte,Essence,Manuelle,5.0,6.2014,no,essence,2014.0
Peugeot,Partner,52000.0,150000.0,Compacte,Diesel,Manuelle,,6.2021,no,diesel,2021.0
Suzuki,Swift,52500.0,39000.0,Autres,Essence,Automatique,5.0,6.2023,no,essence,2023.0
Autres,Autres,38000.0,60000.0,Autres,Essence,Manuelle,6.0,6.2019,no,essence,2019.0
BMW,X3,220000.0,70000.0,4 x 4,Essence,,15.0,6.2019,no,essence,2019.0
Kia,Sportage,83000.0,90000.0,Autres,Essence,Automatique,8.0,6.2019,no,essence,2019.0
Dacia,Dokker,35000.0,246000.0,Utilitaire,Diesel,Manuelle,,6.2021,no,diesel,2021.0
Peugeot,206+,24900.0,221400.0,Compacte,Essence,Manuelle,,6.2011,no,essence,2011.0
Toyota,RAV 4,78000.0,268000.0,4 x 4,Essence,Automatique,9.0,6.2016,no,essence,2016.0
Renault,Master,14000.0,200.0,Compacte,Diesel,Manuelle,7.0,6.2006,no,diesel,2006.0
Peugeot,Partner,42000.0,151000.0,Utilitaire,Diesel,Manuelle,5.0,6.2020,no,diesel,2020.0
Jeep,Patriot,11111.0,280000.0,4 x 4,Diesel,Manuelle,9.0,6.2009,no,diesel,2009.0
Haval,H6,86000.0,14000.0,4 x 4,Essence,Automatique,9.0,6.2020,no,essence,2020.0
Citroen,Berlingo,36000.0,122000.0,Utilitaire,Diesel,Manuelle,5.0,6.2015,no,diesel,2015.0
Haval,jolion,28000.0,3000.0,Compacte,Essence,Automatique,9.0,6.2025,no,essence,2025.0
Kia,Rio,24200.0,295000.0,Autres,Essence,Manuelle,6.0,6.2010,no,essence,2010.0
MG,ZS,62000.0,85000.0,4 x 4,Essence,Automatique,9.0,6.2019,no,essence,2019.0
Citroen,C1,23500.0,213000.0,Autres,Essence,Manuelle,4.0,6.2013,no,essence,2013.0
MG,GT,63000.0,123000.0,Autres,Essence,Automatique,9.0,6.2018,no,essence,2018.0
Hyundai,I 20,65000.0,60000.0,Compacte,Essence,Automatique,5.0,6.2022,no,essence,2022.0
Citroen,Berlingo,55000.0,75000.0,Utilitaire,Diesel,Manuelle,,6.2021,no,diesel,2021.0
Ssangyong,Tivoli,60000.0,120000.0,Autres,Essence,Automatique,8.0,6.2017,no,essence,2017.0
Toyota,Hi Ace,47000.0,609.0,Autres,Essence,Manuelle,2.0,6.2020,no,essence,2020.0
Renault,Megane Estate,33000.0,220000.0,Compacte,Diesel,Manuelle,6.0,6.2009,no,diesel,2009.0
Citroen,C4,23500.0,262000.0,Berline,Diesel,Manuelle,5.0,6.2010,no,diesel,2010.0
Seat,Leon,42000.0,159000.0,Compacte,Essence,Manuelle,5.0,6.2014,no,essence,2014.0
Mercedes-Benz,Classe CLS,59000.0,292000.0,Berline,Diesel,Automatique,14.0,6.2009,no,diesel,2009.0
Mercedes-Benz,Classe E,55000.0,214.0,Compacte,Diesel,Automatique,9.0,6.2011,no,diesel,2011.0
Kia,Picanto,37000.0,126000.0,Compacte,Essence,Manuelle,5.0,6.2022,no,essence,2022.0
Hyundai,Santa Fe,70000.0,150000.0,Compacte,Diesel,Automatique,12.0,6.2017,no,diesel,2017.0
Peugeot,508,50000.0,165000.0,Berline,Diesel,Automatique,7.0,6.2021,no,diesel,2021.0
Chery,A3,35000.0,85000.0,Autres,Essence,Manuelle,6.0,6.2021,no,essence,2021.0
Citroen,C5,70000.0,200000.0,Autres,Diesel,Manuelle,7.0,6.2019,no,diesel,2019.0
Mazda,3,47500.0,180.0,Compacte,Essence,Manuelle,6.0,6.2019,no,essence,2019.0
Seat,Leon ST,75000.0,135000.0,Compacte,Essence,Automatique,17.0,6.2018,no,essence,2018.0
Ssangyong,Tivoli,53000.0,156000.0,4 x 4,Essence,Automatique,7.0,6.2015,no,essence,2015.0
BMW,Serie 3,59000.0,171000.0,Berline,Essence,Automatique,7.0,6.2015,no,essence,2015.0
Kia,Sportage,79000.0,187000.0,Compacte,Essence,Automatique,11.0,6.2020,no,essence,2020.0
Fiat,Grande Punto,23500.0,220.0,Berline,Essence,Manuelle,5.0,6.2010,no,essence,2010.0
Volkswagen,Amarok,59000.0,252000.0,Pick up,Diesel,Manuelle,8.0,6.2011,no,diesel,2011.0
Peugeot,J9,78000.0,122850.0,4 x 4,Diesel,Manuelle,6.0,6.2021,no,diesel,2021.0
Citroen,C3,50000.0,90000.0,Compacte,Essence,Automatique,6.0,6.2020,no,essence,2020.0
Citroen,C4 Cactus,36900.0,148000.0,Berline,Essence,Manuelle,5.0,6.2016,no,essence,2016.0
Peugeot,2008,42500.0,126000.0,Compacte,Essence,Manuelle,5.0,6.2017,no,essence,2017.0
Suzuki,Baleno,49990.0,100700.0,Berline,Essence,Automatique,5.0,6.2019,no,essence,2019.0
Citroen,C3,20500.0,226400.0,Compacte,Essence,Manuelle,4.0,6.2007,no,essence,2007.0
BMW,X6,78000.0,250000.0,4 x 4,Diesel,Automatique,19.0,6.2009,no,diesel,2009.0
Audi,A3,35000.0,297000.0,Compacte,Essence,Automatique,7.0,6.2008,no,essence,2008.0
Kia,Rio,64500.0,49500.0,Compacte,Essence,Manuelle,5.0,6.2023,no,essence,2023.0
Kia,Sportage,79500.0,80000.0,4 x 4,Essence,Automatique,8.0,6.2021,no,essence,2021.0
Peugeot,2008,75000.0,50000.0,4 x 4,Essence,Automatique,7.0,6.2022,no,essence,2022.0
Peugeot,407 SW,22500.0,294.0,Autres,Diesel,Manuelle,110.0,6.2006,no,diesel,2006.0
Porsche,Cayenne,115000.0,155000.0,Berline,Essence,Automatique,30.0,6.2012,no,essence,2012.0
Suzuki,Celerio,31000.0,69.0,Compacte,Essence,Manuelle,1.0,6.2021,no,essence,2021.0
Dacia,Logan,14000.0,300000.0,Utilitaire,Diesel,Manuelle,6.0,6.2012,no,diesel,2012.0
Kia,Sportage,82000.0,102.0,Autres,Essence,Automatique,8.0,6.2017,no,essence,2017.0
Citroen,C-Elysée,19000.0,140.0,Berline,Essence,Manuelle,5.0,6.2014,no,essence,2014.0
Haval,H6,70500.0,170.0,4 x 4,Essence,Automatique,9.0,6.2019,no,essence,2019.0
Peugeot,206,12000.0,239000.0,Berline,Essence,Manuelle,6.0,6.2007,no,essence,2007.0
Seat,Arosa,72500.0,102000.0,Compacte,Essence,Automatique,6.0,6.2023,no,essence,2023.0
Citroen,C4,22000.0,300.0,Berline,Essence,Automatique,6.0,6.2008,no,essence,2008.0
Ssangyong,Tivoli,55000.0,71500.0,Autres,Essence,Manuelle,7.0,6.2018,no,essence,2018.0
Nissan,Micra,31500.0,130.0,Compacte,Essence,Manuelle,5.0,6.2020,no,essence,2020.0
Audi,A5,145000.0,41000.0,Berline,Essence,Automatique,8.0,6.2021,no,essence,2021.0
Land Rover,Range Rover Evoque,100000.0,205000.0,4 x 4,Diesel,Automatique,11.0,6.2016,no,diesel,2016.0
Volkswagen,Tiguan,110000.0,141000.0,4 x 4,Diesel,Manuelle,,6.2018,no,diesel,2018.0
Opel,Astra,28000.0,160000.0,Compacte,Essence,Automatique,5.0,6.2006,no,essence,2006.0
Peugeot,2008,44900.0,87000.0,Monospace,Essence,Manuelle,4.0,6.2018,no,essence,2018.0
Citroen,C5,27000.0,250.0,Autres,Essence,Automatique,9.0,6.2011,no,essence,2011.0
Volkswagen,Golf,90000.0,90000.0,Compacte,Essence,Manuelle,7.0,6.2020,no,essence,2020.0
Fiat,500,39500.0,129000.0,Berline,Essence,Manuelle,4.0,6.2017,no,essence,2017.0
Hyundai,I 20,49000.0,106.0,Autres,Essence,Manuelle,5.0,6.2022,no,essence,2022.0
Hyundai,I 20,49000.0,106.0,Autres,Essence,Manuelle,5.0,6.2022,no,essence,2022.0
Suzuki,Vitara,63000.0,56000.0,Autres,Essence,Manuelle,6.0,6.2016,no,essence,2016.0
Dacia,Dokker,36000.0,220.0,Utilitaire,Diesel,Manuelle,6.0,6.2019,no,diesel,2019.0
Suzuki,Maruti,290000.0,60000.0,Autres,Essence,Manuelle,4.0,6.2021,no,essence,2021.0
Volkswagen,Passat,40000.0,230000.0,Autres,Diesel,Manuelle,7.0,6.2010,no,diesel,2010.0
Peugeot,3008,85000.0,140000.0,Berline,Diesel,Automatique,7.0,6.2021,no,diesel,2021.0
BMW,M6,148000.0,75000.0,4 x 4,Essence,Automatique,11.0,6.2019,no,essence,2019.0
Volkswagen,Jetta,45000.0,190000.0,Compacte,Essence,Manuelle,6.0,6.2012,no,essence,2012.0
Citroen,DS4,36500.0,142500.0,Berline,Essence,Automatique,7.0,6.2015,no,essence,2015.0
Mercedes-Benz,Classe CLA,90000.0,163000.0,Berline,Diesel,Automatique,6.0,6.2017,no,diesel,2017.0
Audi,A5,55000.0,235000.0,Berline,Essence,Manuelle,10.0,6.2008,no,essence,2008.0
BMW,Serie 3,70000.0,189000.0,Berline,Diesel,Manuelle,15.0,6.2009,no,diesel,2009.0
Fiat,Punto,25000.0,165.0,Compacte,Essence,Manuelle,5.0,6.2012,no,essence,2012.0
Kia,Picanto,39000.0,75000.0,Autres,Essence,Manuelle,4.0,6.2020,no,essence,2020.0
Chery,Tiggo,88999.0,29000.0,4 x 4,Essence,Automatique,9.0,6.2022,no,essence,2022.0
Ssangyong,Tivoli,43000.0,230000.0,Autres,Essence,Manuelle,7.0,6.2017,no,essence,2017.0
Dacia,Logan MCV,41000.0,156400.0,Autres,Essence,Manuelle,5.0,6.2019,no,essence,2019.0
Mercedes-Benz,E Coupé,265000.0,61000.0,Autres,Essence,Automatique,12.0,6.2022,no,essence,2022.0
Geely,GK-GT,52000.0,67000.0,Compacte,Essence,Automatique,6.0,6.2021,no,essence,2021.0
Fiat,Doblo,31000.0,101000.0,Utilitaire,Diesel,Manuelle,5.0,6.2020,no,diesel,2020.0
Kia,Sportage,84900.0,60000.0,4 x 4,Essence,Automatique,8.0,6.2019,no,essence,2019.0
Peugeot,508,34000.0,210000.0,Compacte,Essence,Manuelle,5.0,6.2013,no,essence,2013.0
Citroen,C3,25800.0,220.0,Compacte,Essence,Manuelle,5.0,6.2010,no,essence,2010.0
Hyundai,I 10,60950.0,5000.0,Compacte,Essence,Automatique,5.0,6.2025,no,essence,2025.0
Ford,Fiesta,29500.0,202000.0,Compacte,Essence,Manuelle,5.0,6.2011,no,essence,2011.0
Peugeot,3008,73500.0,179.0,4 x 4,Diesel,Manuelle,6.0,6.2018,no,diesel,2018.0
Fiat,Panda,34000.0,61000.0,Compacte,Essence,Manuelle,4.0,6.2017,no,essence,2017.0
Land Rover,Range Rover Evoque,150000.0,120000.0,4 x 4,Diesel,Automatique,150.0,6.2020,no,diesel,2020.0
Audi,A4,36000.0,230.0,Berline,Essence,Manuelle,7.0,6.2012,no,essence,2012.0
Citroen,C4 Picasso,35000.0,140000.0,Berline,Essence,Automatique,9.0,6.2009,no,essence,2009.0
BMW,Serie 2,140000.0,51000.0,Berline,Essence,Automatique,8.0,6.2020,no,essence,2020.0
Peugeot,301,28000.0,60.0,Berline,Essence,Manuelle,5.0,6.2014,no,essence,2014.0
Peugeot,301,24000.0,182000.0,Berline,Essence,Manuelle,5.0,6.2014,no,essence,2014.0
Peugeot,301,21000.0,240000.0,Berline,Essence,Manuelle,5.0,6.2015,no,essence,2015.0
Citroen,C15,255000.0,128.0,Utilitaire,Essence,Manuelle,150.0,6.2012,no,essence,2012.0
Fiat,Tipo,43000.0,96000.0,Berline,Essence,Manuelle,6.0,6.2020,no,essence,2020.0
Hyundai,I 10,41000.0,62000.0,Berline,Essence,Manuelle,5.0,6.2022,no,essence,2022.0
Volkswagen,Golf,61000.0,115000.0,Compacte,Essence,Automatique,7.0,6.2017,no,essence,2017.0
Geely,GK-GL,32000.0,80000.0,Compacte,Essence,Manuelle,6.0,6.2022,no,essence,2022.0
Peugeot,206+,22000.0,171240.0,Compacte,Essence,Manuelle,5.0,6.2010,no,essence,2010.0
Audi,A3,40000.0,170000.0,Compacte,Essence,Manuelle,5.0,6.2014,no,essence,2014.0
Peugeot,308 SW,36000.0,105.0,Berline,Essence,Manuelle,6.0,6.2018,no,essence,2018.0
Toyota,Aygo,25500.0,180000.0,Compacte,Essence,Manuelle,4.0,6.2018,no,essence,2018.0
Fiat,Doblo,16000.0,288000.0,Autres,Diesel,Manuelle,5.0,6.2014,no,diesel,2014.0
Volkswagen,Golf,40000.0,220000.0,Compacte,Essence,Manuelle,5.0,6.2009,no,essence,2009.0
Ford,Kuga,54600.0,110000.0,4 x 4,Essence,Automatique,11.0,6.2017,no,essence,2017.0
Kia,Sportage,80000.0,125000.0,4 x 4,Essence,Automatique,8.0,6.2018,no,essence,2018.0
Fiat,Grande Punto,22000.0,200000.0,Compacte,Essence,Manuelle,5.0,6.2012,no,essence,2012.0
Kia,Rio,45000.0,137450.0,Berline,Essence,Manuelle,6.0,6.2020,no,essence,2020.0
Renault,Symbol,16000.0,300000.0,Autres,Essence,Manuelle,5.0,6.2012,no,essence,2012.0
Audi,Q3,78000.0,192000.0,Autres,Essence,Automatique,8.0,6.2017,no,essence,2017.0
Citroen,C4,27200.0,194000.0,Compacte,Essence,Automatique,6.0,6.2012,no,essence,2012.0
Audi,Q3,93000.0,70000.0,4 x 4,Essence,Automatique,7.0,6.2016,no,essence,2016.0
Peugeot,2008,47000.0,106000.0,4 x 4,Essence,Manuelle,5.0,6.2017,no,essence,2017.0
Mazda,2,41000.0,263000.0,Berline,Essence,Automatique,6.0,6.2019,no,essence,2019.0
Renault,Clio,48500.0,121000.0,Compacte,Essence,Manuelle,5.0,6.2021,no,essence,2021.0
Ford,Kuga,97000.0,77.0,Autres,Essence,Automatique,8.0,6.2022,no,essence,2022.0
Mahindra,Hover,40000.0,8887.0,Berline,Essence,Manuelle,5.0,6.2025,no,essence,2025.0
Peugeot,206,21500.0,193430.0,Berline,Essence,Manuelle,6.0,6.2008,no,essence,2008.0
Volkswagen,Golf,79900.0,55000.0,Berline,Essence,Manuelle,,6.2020,no,essence,2020.0
Volkswagen,Golf 7,84000.0,118000.0,Berline,Diesel,Manuelle,1600.0,6.2018,no,diesel,2018.0
Volkswagen,Polo,27000.0,1000.0,Autres,Essence,Manuelle,5.0,6.2011,no,essence,2011.0
Audi,A6,150000.0,24000.0,Berline,Essence,Automatique,16.0,6.2025,no,essence,2025.0
Fiat,Punto,20000.0,211000.0,Utilitaire,Essence,Manuelle,5.0,6.2009,no,essence,2009.0
Ford,Fiesta,33000.0,202000.0,Compacte,Essence,Manuelle,5.0,6.2012,no,essence,2012.0
Hyundai,I 10,44900.0,105000.0,Berline,Essence,Manuelle,5.0,6.2021,no,essence,2021.0
Dacia,Sandero,30000.0,218000.0,Compacte,Essence,Manuelle,5.0,6.2013,no,essence,2013.0
Suzuki,Baleno,42500.0,133.0,Berline,Essence,Automatique,5.0,6.2019,no,essence,2019.0
Citroen,C3,35000.0,134000.0,Compacte,Essence,Manuelle,,6.2017,no,essence,2017.0
Hyundai,I 10,42000.0,87000.0,Compacte,Essence,Manuelle,5.0,6.2023,no,essence,2023.0
Chery,Tiggo,41000.0,120000.0,4 x 4,Essence,Manuelle,6.0,6.2020,no,essence,2020.0
Renault,Clio,40000.0,147.0,Autres,Essence,Manuelle,5.0,6.2018,no,essence,2018.0
Volkswagen,Golf 6,40500.0,228.0,Compacte,Diesel,Manuelle,6.0,6.2010,no,diesel,2010.0
BMW,Serie 3,60000.0,200000.0,Berline,Essence,Automatique,7.0,6.2014,no,essence,2014.0
Seat,Ibiza,30000.0,188000.0,Compacte,Essence,Automatique,5.0,6.2014,no,essence,2014.0
Peugeot,Expert,23000.0,300000.0,Monospace,Diesel,Manuelle,6.0,6.2007,no,diesel,2007.0
Ssangyong,Tivoli,59500.0,84000.0,Autres,Essence,Manuelle,6.0,6.2021,no,essence,2021.0
Fiat,Fiorino,30500.0,178.0,Utilitaire,Diesel,Manuelle,5.0,6.2022,no,diesel,2022.0
Kia,Sportage,78000.0,48800.0,4 x 4,Essence,Automatique,8.0,6.2018,no,essence,2018.0
Toyota,RAV 4,65000.0,172000.0,4 x 4,Essence,Automatique,9.0,6.2015,no,essence,2015.0
Volkswagen,Polo,39000.0,120000.0,Berline,Essence,Manuelle,5.0,6.2014,no,essence,2014.0
Geely,GK-GS,47000.0,100000.0,Utilitaire,Essence,Automatique,6.0,6.2021,no,essence,2021.0
Chery,QQ,20000.0,100.0,Compacte,Essence,Manuelle,5.0,6.2017,no,essence,2017.0
Seat,Arosa,70000.0,86000.0,Compacte,Essence,Automatique,6.0,6.2021,no,essence,2021.0
Kia,Rio,37000.0,175000.0,Autres,Essence,Manuelle,,6.2015,no,essence,2015.0
Chevrolet,Captiva,75000.0,70000.0,Autres,Essence,,,6.2023,no,essence,2023.0
Volkswagen,Polo,60000.0,63000.0,Berline,Essence,Manuelle,4.0,6.2021,no,essence,2021.0
Kia,Sportage,140000.0,0.0,Monospace,Electrique,Automatique,8.0,6.2025,no,electrique,2025.0
Dacia,Dokker,21500.0,238000.0,Autres,Diesel,Manuelle,6.0,6.2015,no,diesel,2015.0
Citroen,C4 Aircross,99999.0,198459.0,Utilitaire,Essence,Manuelle,6.0,6.2013,no,essence,2013.0
Kia,Sportage,52000.0,215000.0,Utilitaire,Diesel,Manuelle,6.0,6.2012,no,diesel,2012.0
BMW,X1,52000.0,170000.0,Autres,Diesel,Manuelle,10.0,6.2011,no,diesel,2011.0
Geely,GK-GT,48000.0,68800.0,Autres,Essence,Manuelle,6.0,6.2022,no,essence,2022.0
Kia,Rio,66500.0,40050.0,Compacte,Essence,Manuelle,5.0,6.2022,no,essence,2022.0
Citroen,Berlingo,33000.0,230000.0,Autres,Diesel,Manuelle,6.0,6.2018,no,diesel,2018.0
Ford,Fiesta,32000.0,244000.0,Berline,Essence,Manuelle,5.0,6.2013,no,essence,2013.0
Audi,Q3,144000.0,45.0,4 x 4,Hybride essence,Automatique,9.0,6.2020,no,hybride,2020.0
Nissan,Micra,28500.0,191700.0,Compacte,Essence,Manuelle,5.0,6.2018,no,essence,2018.0
Audi,A3,53000.0,217000.0,Berline,Essence,Manuelle,6.0,6.2015,no,essence,2015.0
Audi,A3,64500.0,154000.0,Compacte,Essence,Manuelle,6.0,6.2016,no,essence,2016.0
Mercedes-Benz,Classe ML,79000.0,190000.0,Berline,Essence,Automatique,30.0,6.2009,no,essence,2009.0
Mercedes-Benz,Classe CLK,30000.0,80000.0,Cabriolet,Essence,Automatique,,6.2006,no,essence,2006.0
Citroen,Berlingo,28500.0,350.0,Utilitaire,Diesel,Manuelle,5.0,6.2012,no,diesel,2012.0
Kia,Rio,25000.0,197000.0,Berline,Essence,Manuelle,6.0,6.2011,no,essence,2011.0
Kia,Rio,55000.0,55000.0,Compacte,Essence,Manuelle,5.0,6.2021,no,essence,2021.0
Nissan,Qashqai,45000.0,153000.0,4 x 4,Essence,Automatique,,6.2016,no,essence,2016.0
Mercedes-Benz,Classe C Coupe,58000.0,290000.0,Berline,Diesel,Manuelle,6.0,6.2012,no,diesel,2012.0
Kia,Rio,55000.0,60000.0,Compacte,Essence,Manuelle,5.0,6.2021,no,essence,2021.0
